currentDate,customerCode,onTimeSolution,deadlineDateTime
2019-01-23 00:00:00,372301,N,2019-01-22 19:00:00
2019-01-23 00:00:00,215,N,2019-01-21 14:00:00
2019-01-23 00:00:00,215,S,2019-01-23 17:12:00
2019-01-23 00:00:00,87520,S,2019-01-24 11:34:00
2019-01-23 00:00:00,372301,S,2019-01-30 10:07:00
2019-01-23 00:00:00,372301,S,2019-01-23 19:00:00
2019-01-23 00:00:00,8068,N,2019-01-05 01:59:00
2019-01-23 00:00:00,372301,S,2019-01-24 14:16:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:38:00
2019-01-23 00:00:00,8068,N,2019-01-24 01:59:00
2019-01-23 00:00:00,215,N,2018-12-31 13:49:00
2019-01-23 00:00:00,87520,S,2019-01-25 20:44:00
2019-01-23 00:00:00,8068,S,2019-01-23 01:59:00
2019-01-23 00:00:00,215,S,2019-01-29 11:12:00
2019-01-23 00:00:00,87520,S,2019-01-28 15:38:00
2019-01-23 00:00:00,3363,S,2019-01-23 18:47:00
2019-01-23 00:00:00,87520,S,2019-01-23 18:45:00
2019-01-23 00:00:00,215,N,2019-01-17 18:06:00
2019-01-23 00:00:00,3363,S,2019-01-26 16:29:00
2019-01-23 00:00:00,39159,S,2019-01-23 18:43:00
2019-01-23 00:00:00,215,N,2019-01-21 14:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 11:29:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:38:00
2019-01-23 00:00:00,372301,S,2019-01-28 16:55:00
2019-01-23 00:00:00,87520,S,2019-01-24 15:52:00
2019-01-23 00:00:00,215,S,2019-01-24 10:52:00
2019-01-23 00:00:00,215,N,2019-01-22 16:13:00
2019-01-23 00:00:00,215,S,2019-01-30 12:12:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:32:00
2019-01-23 00:00:00,87520,S,2019-01-23 23:39:00
2019-01-23 00:00:00,372301,N,2018-12-31 19:57:00
2019-01-23 00:00:00,372301,S,2019-01-26 12:46:00
2019-01-23 00:00:00,3363,S,2019-01-23 18:13:00
2019-01-23 00:00:00,3363,S,2019-01-26 17:03:00
2019-01-23 00:00:00,8068,N,2019-01-22 01:59:00
2019-01-23 00:00:00,215,S,2019-01-28 14:08:00
2019-01-23 00:00:00,3363,S,2019-01-26 12:55:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:33:00
2019-01-23 00:00:00,87520,N,2019-01-22 18:21:00
2019-01-23 00:00:00,87520,N,2019-01-17 16:38:00
2019-01-23 00:00:00,372301,N,2019-01-17 17:46:00
2019-01-23 00:00:00,3363,S,2019-01-26 16:02:00
2019-01-23 00:00:00,8068,N,2019-01-24 01:59:00
2019-01-23 00:00:00,87520,S,2019-01-24 14:16:00
2019-01-23 00:00:00,215,N,2019-01-23 16:22:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:10:00
2019-01-23 00:00:00,8068,S,2019-01-22 01:59:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:36:00
2019-01-23 00:00:00,372301,S,2019-01-23 19:00:00
2019-01-23 00:00:00,39159,N,2019-01-23 16:18:00
2019-01-23 00:00:00,215,S,2019-01-24 14:52:00
2019-01-23 00:00:00,87520,S,2019-01-23 19:06:00
2019-01-23 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-23 00:00:00,215,S,2019-01-23 20:00:00
2019-01-23 00:00:00,87520,S,2019-01-26 00:00:00
2019-01-23 00:00:00,87520,N,2019-01-23 16:39:00
2019-01-23 00:00:00,372301,N,2019-01-18 15:21:00
2019-01-23 00:00:00,3363,S,2019-01-26 15:19:00
2019-01-23 00:00:00,372301,S,2019-01-28 18:01:00
2019-01-23 00:00:00,372301,S,2019-01-23 19:28:00
2019-01-23 00:00:00,215,N,2019-01-14 20:00:00
2019-01-23 00:00:00,215,S,2019-01-24 11:06:00
2019-01-23 00:00:00,87520,S,2019-01-28 15:03:00
2019-01-23 00:00:00,87520,S,2019-01-23 20:02:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:12:00
2019-01-23 00:00:00,372301,S,2019-01-30 12:43:00
2019-01-23 00:00:00,372301,S,2019-01-29 19:06:00
2019-01-23 00:00:00,372301,S,2019-01-26 19:05:00
2019-01-23 00:00:00,3363,S,2019-01-25 19:22:00
2019-01-23 00:00:00,87520,S,2019-01-24 15:01:00
2019-01-23 00:00:00,3363,S,2019-01-23 19:17:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:22:00
2019-01-23 00:00:00,8068,N,2019-01-19 01:59:00
2019-01-23 00:00:00,372301,S,2019-01-29 19:47:00
2019-01-23 00:00:00,215,N,2019-01-22 12:33:00
2019-01-23 00:00:00,8068,N,2019-01-19 01:59:00
2019-01-23 00:00:00,3363,N,2019-01-08 23:40:00
2019-01-23 00:00:00,372301,S,2019-01-24 12:26:00
2019-01-23 00:00:00,87520,S,2019-01-23 19:41:00
2019-01-23 00:00:00,8068,S,2019-01-25 01:59:00
2019-01-23 00:00:00,215,S,2019-01-23 20:00:00
2019-01-23 00:00:00,87520,S,2019-01-25 19:31:00
2019-01-23 00:00:00,87520,S,2019-01-25 13:58:00
2019-01-23 00:00:00,3363,S,2019-01-26 17:37:00
2019-01-23 00:00:00,215,S,2019-01-29 10:06:00
2019-01-23 00:00:00,215,N,2019-01-18 13:22:00
2019-01-23 00:00:00,215,N,2019-01-23 17:02:00
2019-01-23 00:00:00,215,S,2019-01-24 20:00:00
2019-01-23 00:00:00,215,S,2019-01-24 12:12:00
2019-01-23 00:00:00,372301,S,2019-01-23 19:34:00
2019-01-23 00:00:00,8068,N,2019-01-24 01:59:00
2019-01-23 00:00:00,372301,N,2019-01-21 15:51:00
2019-01-23 00:00:00,215,N,2019-01-22 20:00:00
2019-01-23 00:00:00,372301,N,2019-01-23 10:45:00
2019-01-23 00:00:00,372301,S,2019-01-26 15:15:00
2019-01-23 00:00:00,215,S,2019-01-24 12:42:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:33:00
2019-01-23 00:00:00,87520,S,2019-01-25 13:08:00
2019-01-23 00:00:00,372301,S,2019-01-23 19:00:00
2019-01-23 00:00:00,87520,N,2019-01-23 09:14:00
2019-01-23 00:00:00,3363,S,2019-01-26 19:02:00
2019-01-23 00:00:00,3363,S,2019-01-26 16:58:00
2019-01-23 00:00:00,3363,S,2019-01-26 16:55:00
2019-01-23 00:00:00,87520,S,2019-01-23 20:06:00
2019-01-23 00:00:00,87520,S,2019-01-24 18:00:00
2019-01-23 00:00:00,2581,N,2019-01-22 18:47:00
2019-01-23 00:00:00,8068,S,2019-01-24 01:59:00
2019-01-23 00:00:00,8068,N,2019-01-23 01:59:00
2019-01-23 00:00:00,215,S,2019-01-28 15:46:00
2019-01-23 00:00:00,3363,N,2019-01-19 16:54:00
2019-01-23 00:00:00,372301,S,2019-01-24 12:30:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:12:00
2019-01-23 00:00:00,215,S,2019-01-24 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-23 19:41:00
2019-01-23 00:00:00,372301,S,2019-01-28 17:23:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,2581,S,2019-01-24 17:08:00
2019-01-23 00:00:00,372301,S,2019-01-29 12:52:00
2019-01-23 00:00:00,372301,S,2019-01-24 12:43:00
2019-01-23 00:00:00,3363,S,2019-01-25 20:48:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:13:00
2019-01-23 00:00:00,3363,S,2019-01-26 16:02:00
2019-01-23 00:00:00,3363,S,2019-01-23 19:46:00
2019-01-23 00:00:00,215,S,2019-01-24 20:00:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,797391,N,2019-01-22 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-24 14:18:00
2019-01-23 00:00:00,215,S,2019-01-25 16:56:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:55:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,215,S,2019-01-23 19:48:00
2019-01-23 00:00:00,215,S,2019-01-24 19:55:00
2019-01-23 00:00:00,87520,N,2019-01-14 22:59:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,39159,N,2019-01-21 13:39:00
2019-01-23 00:00:00,87520,S,2019-01-28 12:23:00
2019-01-23 00:00:00,87520,N,2019-01-23 17:15:00
2019-01-23 00:00:00,2581,S,2019-01-25 13:08:00
2019-01-23 00:00:00,372301,N,2019-01-21 19:00:00
2019-01-23 00:00:00,8068,N,2019-01-24 01:59:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,87520,S,2019-01-28 16:25:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:14:00
2019-01-23 00:00:00,372301,S,2019-01-24 18:17:00
2019-01-23 00:00:00,900995,S,2019-01-28 16:00:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,215,S,2019-01-24 11:02:00
2019-01-23 00:00:00,372301,S,2019-01-26 18:01:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,87520,N,2019-01-17 15:23:00
2019-01-23 00:00:00,372301,S,2019-01-29 14:23:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:18:00
2019-01-23 00:00:00,372301,N,2019-01-23 13:20:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,N,2018-12-29 20:00:00
2019-01-23 00:00:00,215,S,2019-01-24 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-23 19:43:00
2019-01-23 00:00:00,372301,S,2019-02-04 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-30 11:09:00
2019-01-23 00:00:00,372301,S,2019-01-24 13:34:00
2019-01-23 00:00:00,87520,N,2019-01-23 17:25:00
2019-01-23 00:00:00,372301,N,2019-01-12 17:47:00
2019-01-23 00:00:00,87520,N,2019-01-22 21:06:00
2019-01-23 00:00:00,8068,S,2019-01-23 01:59:00
2019-01-23 00:00:00,372301,S,2019-01-24 15:12:00
2019-01-23 00:00:00,372301,S,2019-01-24 10:55:00
2019-01-23 00:00:00,372301,N,2019-01-16 10:16:00
2019-01-23 00:00:00,372301,N,2019-01-17 12:35:00
2019-01-23 00:00:00,39159,S,2019-01-23 19:36:00
2019-01-23 00:00:00,8068,N,2019-01-22 01:59:00
2019-01-23 00:00:00,87520,S,2019-01-24 16:18:00
2019-01-23 00:00:00,2581,N,2019-01-23 12:50:00
2019-01-23 00:00:00,215,S,2019-01-24 11:42:00
2019-01-23 00:00:00,215,S,2019-01-28 17:32:00
2019-01-23 00:00:00,39159,N,
2019-01-23 00:00:00,372301,N,2019-01-21 02:28:00
2019-01-23 00:00:00,8068,S,2019-01-25 01:59:00
2019-01-23 00:00:00,87520,N,2019-01-21 13:05:00
2019-01-23 00:00:00,87520,N,2019-01-21 14:25:00
2019-01-23 00:00:00,215,S,2019-01-29 19:02:00
2019-01-23 00:00:00,87520,S,2019-01-24 13:08:00
2019-01-23 00:00:00,3363,S,2019-01-26 21:57:00
2019-01-23 00:00:00,39159,N,2019-01-22 19:45:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:59:00
2019-01-23 00:00:00,215,S,2019-01-24 12:22:00
2019-01-23 00:00:00,215,S,2019-01-28 16:03:00
2019-01-23 00:00:00,372301,S,2019-01-28 15:07:00
2019-01-23 00:00:00,87520,N,2019-01-21 13:05:00
2019-01-23 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-23 00:00:00,8068,N,2019-01-23 01:59:00
2019-01-23 00:00:00,87520,S,2019-01-23 19:56:00
2019-01-23 00:00:00,372301,N,2019-01-18 22:33:00
2019-01-23 00:00:00,87520,S,2019-01-28 16:28:00
2019-01-23 00:00:00,215,N,2019-01-23 11:13:00
2019-01-23 00:00:00,3363,S,2019-01-25 18:47:00
2019-01-23 00:00:00,215,S,2019-01-24 13:07:00
2019-01-23 00:00:00,372301,S,2019-01-24 18:21:00
2019-01-23 00:00:00,87520,S,2019-01-28 16:35:00
2019-01-23 00:00:00,3363,S,2019-01-26 14:19:00
2019-01-23 00:00:00,372301,N,2019-01-22 16:38:00
2019-01-23 00:00:00,3363,S,2019-01-26 14:02:00
2019-01-23 00:00:00,215,S,2019-01-24 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:58:00
2019-01-23 00:00:00,372301,N,2019-01-16 19:00:00
2019-01-23 00:00:00,87520,N,2019-01-23 11:15:00
2019-01-23 00:00:00,215,S,2019-01-24 14:02:00
2019-01-23 00:00:00,372301,S,2019-01-24 15:22:00
2019-01-23 00:00:00,215,S,2019-01-22 15:57:00
2019-01-23 00:00:00,39159,S,2019-02-01 19:47:00
2019-01-23 00:00:00,372301,N,2019-01-21 10:56:00
2019-01-23 00:00:00,87520,S,2019-01-28 11:53:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:00:00
2019-01-23 00:00:00,8068,S,2019-01-24 01:59:00
2019-01-23 00:00:00,372301,N,2019-01-17 23:53:00
2019-01-23 00:00:00,372301,N,2018-11-16 13:04:00
2019-01-23 00:00:00,372301,S,2019-01-30 10:18:00
2019-01-23 00:00:00,372301,N,2019-01-18 19:27:00
2019-01-23 00:00:00,87520,S,2019-01-24 14:12:00
2019-01-23 00:00:00,3363,S,2019-01-23 20:00:00
2019-01-23 00:00:00,215,N,2019-01-23 17:22:00
2019-01-23 00:00:00,2581,S,2019-01-25 10:59:00
2019-01-23 00:00:00,87520,S,2019-01-28 14:45:00
2019-01-23 00:00:00,3363,S,2019-01-23 22:29:00
2019-01-23 00:00:00,87520,S,2019-01-24 22:43:00
2019-01-23 00:00:00,3363,S,2019-01-26 18:04:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:58:00
2019-01-23 00:00:00,3363,S,2019-01-26 20:08:00
2019-01-23 00:00:00,372301,N,2019-01-22 19:57:00
2019-01-23 00:00:00,372301,S,2019-01-29 12:47:00
2019-01-23 00:00:00,372301,N,2019-01-23 10:57:00
2019-01-23 00:00:00,215,S,2019-01-28 13:53:00
2019-01-23 00:00:00,215,N,2019-01-23 11:02:00
2019-01-23 00:00:00,87520,N,2019-01-23 14:22:00
2019-01-23 00:00:00,372301,S,2019-01-28 10:21:00
2019-01-23 00:00:00,215,S,2019-01-28 15:52:00
2019-01-23 00:00:00,3363,S,2019-01-23 21:54:00
2019-01-23 00:00:00,372301,N,2019-01-21 11:22:00
2019-01-23 00:00:00,87520,N,2019-01-23 13:47:00
2019-01-23 00:00:00,87520,N,2019-01-23 14:23:00
2019-01-23 00:00:00,87520,S,2019-01-24 15:00:00
2019-01-23 00:00:00,372301,S,2019-01-23 20:39:00
2019-01-23 00:00:00,372301,N,2019-01-23 17:31:00
2019-01-23 00:00:00,87520,S,2019-01-28 15:03:00
2019-01-23 00:00:00,87520,N,2019-01-22 18:34:00
2019-01-23 00:00:00,87520,S,2019-01-23 20:28:00
2019-01-23 00:00:00,372301,N,2019-01-17 18:01:00
2019-01-23 00:00:00,3363,S,2019-01-26 15:27:00
2019-01-23 00:00:00,372301,N,2019-01-19 17:29:00
2019-01-23 00:00:00,372301,S,2019-01-29 11:21:00
2019-01-23 00:00:00,372301,S,2019-01-24 18:46:00
2019-01-23 00:00:00,87520,N,2018-12-25 00:00:00
2019-01-23 00:00:00,39159,S,2019-01-24 13:11:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:48:00
2019-01-23 00:00:00,87520,S,2019-01-24 12:08:00
2019-01-23 00:00:00,8068,N,2019-01-17 01:59:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:51:00
2019-01-23 00:00:00,3363,N,2019-01-22 21:17:00
2019-01-23 00:00:00,372301,S,2019-01-24 14:46:00
2019-01-23 00:00:00,372301,N,2019-01-19 17:55:00
2019-01-23 00:00:00,215,N,2019-01-21 20:00:00
2019-01-23 00:00:00,8068,S,2019-01-22 01:59:00
2019-01-23 00:00:00,3363,N,2019-01-23 13:54:00
2019-01-23 00:00:00,215,S,2019-01-24 11:56:00
2019-01-23 00:00:00,372301,S,2019-01-24 14:09:00
2019-01-23 00:00:00,87520,S,2019-01-24 12:29:00
2019-01-23 00:00:00,87520,S,2019-01-26 00:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 14:55:00
2019-01-23 00:00:00,87520,S,2019-01-28 17:33:00
2019-01-23 00:00:00,39159,N,
2019-01-23 00:00:00,215,S,2019-01-23 14:00:00
2019-01-23 00:00:00,372301,N,2018-10-18 11:21:00
2019-01-23 00:00:00,87520,S,2019-01-25 23:49:00
2019-01-23 00:00:00,372301,S,2019-01-29 10:24:00
2019-01-23 00:00:00,372301,N,2019-01-19 17:31:00
2019-01-23 00:00:00,3363,S,2019-01-26 15:02:00
2019-01-23 00:00:00,87520,S,2019-01-24 12:52:00
2019-01-23 00:00:00,372301,S,2019-01-28 10:01:00
2019-01-23 00:00:00,87520,S,2019-01-24 12:34:00
2019-01-23 00:00:00,372301,N,2019-01-21 19:00:00
2019-01-23 00:00:00,87520,S,2019-01-28 16:37:00
2019-01-23 00:00:00,372301,N,2019-01-16 13:37:00
2019-01-23 00:00:00,87520,S,2019-01-24 00:00:00
2019-01-23 00:00:00,215,S,2019-01-26 11:00:00
2019-01-23 00:00:00,215,S,2019-01-23 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-23 22:58:00
2019-01-23 00:00:00,3363,S,2019-01-26 15:40:00
2019-01-23 00:00:00,372301,N,2019-01-19 17:33:00
2019-01-23 00:00:00,87520,N,2019-01-23 15:58:00
2019-01-23 00:00:00,215,S,2019-01-22 20:00:00
2019-01-23 00:00:00,215,S,2019-01-30 10:02:00
2019-01-23 00:00:00,87520,N,2019-01-21 19:13:00
2019-01-23 00:00:00,2581,S,2019-01-28 14:48:00
2019-01-23 00:00:00,39159,S,2019-01-26 13:32:00
2019-01-23 00:00:00,87520,S,2019-01-23 23:40:00
2019-01-23 00:00:00,215,N,2019-01-22 18:00:00
2019-01-23 00:00:00,215,S,2019-01-25 14:32:00
2019-01-23 00:00:00,372301,S,2019-01-28 18:01:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:41:00
2019-01-23 00:00:00,372301,S,2019-01-30 10:19:00
2019-01-23 00:00:00,372301,N,2019-01-21 19:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 12:38:00
2019-01-23 00:00:00,87520,N,2019-01-23 11:25:00
2019-01-23 00:00:00,2581,S,2019-01-25 10:31:00
2019-01-23 00:00:00,87520,S,2019-01-24 13:28:00
2019-01-23 00:00:00,3363,S,2019-01-26 14:29:00
2019-01-23 00:00:00,215,S,2019-01-24 11:42:00
2019-01-23 00:00:00,3363,S,2019-01-26 13:57:00
2019-01-23 00:00:00,372301,S,2019-01-23 21:42:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,N,2018-10-18 13:17:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,2581,N,2019-01-21 19:01:00
2019-01-23 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 16:49:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,N,2019-01-23 15:49:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,372301,N,2019-01-14 10:31:00
2019-01-23 00:00:00,372301,S,2019-01-29 10:30:00
2019-01-23 00:00:00,215,S,2019-01-22 18:32:00
2019-01-23 00:00:00,372301,N,2019-01-23 11:44:00
2019-01-23 00:00:00,87520,S,2019-01-28 19:11:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:24:00
2019-01-23 00:00:00,215,S,2019-01-22 18:41:00
2019-01-23 00:00:00,372301,S,2019-01-29 18:28:00
2019-01-23 00:00:00,215,N,2019-01-21 17:12:00
2019-01-23 00:00:00,372301,S,2019-01-24 10:18:00
2019-01-23 00:00:00,87520,S,2019-01-24 17:40:00
2019-01-23 00:00:00,372301,S,2019-01-24 18:59:00
2019-01-23 00:00:00,372301,S,2019-01-24 18:59:00
2019-01-23 00:00:00,215,S,2019-01-25 15:13:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:52:00
2019-01-23 00:00:00,372301,N,2018-11-10 10:11:00
2019-01-23 00:00:00,372301,S,2019-01-29 12:29:00
2019-01-23 00:00:00,215,S,2019-01-24 13:02:00
2019-01-23 00:00:00,215,S,2019-01-30 10:22:00
2019-01-23 00:00:00,372301,S,2019-01-28 16:26:00
2019-01-23 00:00:00,87520,S,2019-01-24 20:08:00
2019-01-23 00:00:00,372301,S,2019-01-29 17:21:00
2019-01-23 00:00:00,215,S,2019-01-22 18:54:00
2019-01-23 00:00:00,372301,N,2019-01-18 19:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 17:01:00
2019-01-23 00:00:00,372301,S,2019-01-28 18:01:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:43:00
2019-01-23 00:00:00,215,S,2019-01-24 10:06:00
2019-01-23 00:00:00,372301,N,2019-01-21 19:00:00
2019-01-23 00:00:00,3363,S,2019-01-23 22:10:00
2019-01-23 00:00:00,87520,S,2019-01-24 15:54:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:00:00
2019-01-23 00:00:00,215,S,2019-01-24 15:32:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:59:00
2019-01-23 00:00:00,372301,S,2019-01-24 10:25:00
2019-01-23 00:00:00,372301,S,2019-01-24 13:14:00
2019-01-23 00:00:00,372301,N,2018-11-22 10:34:00
2019-01-23 00:00:00,87520,N,2019-01-22 14:26:00
2019-01-23 00:00:00,372301,S,2019-01-30 15:10:00
2019-01-23 00:00:00,372301,S,2019-01-28 13:48:00
2019-01-23 00:00:00,8068,S,2019-01-09 01:59:00
2019-01-23 00:00:00,2581,S,2019-01-28 16:53:00
2019-01-23 00:00:00,372301,S,2019-01-24 00:35:00
2019-01-23 00:00:00,87520,S,2019-01-28 16:42:00
2019-01-23 00:00:00,372301,S,2019-01-23 22:47:00
2019-01-23 00:00:00,2581,S,2019-01-28 17:03:00
2019-01-23 00:00:00,8068,N,2019-01-22 01:59:00
2019-01-23 00:00:00,8068,N,2019-01-22 01:59:00
2019-01-23 00:00:00,372301,N,2019-01-22 03:59:00
2019-01-23 00:00:00,372301,N,2018-12-03 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-24 13:15:00
2019-01-23 00:00:00,87520,S,2019-01-24 16:55:00
2019-01-23 00:00:00,372301,S,2019-02-01 20:00:00
2019-01-23 00:00:00,372301,N,2019-01-16 16:02:00
2019-01-23 00:00:00,372301,N,2019-01-22 19:00:00
2019-01-23 00:00:00,87520,S,2019-01-24 11:15:00
2019-01-23 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-26 09:31:00
2019-01-23 00:00:00,372301,S,2019-01-29 11:34:00
2019-01-23 00:00:00,372301,S,2019-01-30 12:31:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:32:00
2019-01-23 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-23 00:00:00,3363,S,2019-01-26 22:36:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:20:00
2019-01-23 00:00:00,372301,S,2019-01-24 15:27:00
2019-01-23 00:00:00,372301,N,2019-01-23 11:33:00
2019-01-23 00:00:00,372301,S,2019-01-26 11:01:00
2019-01-23 00:00:00,215,S,2019-01-24 15:12:00
2019-01-23 00:00:00,372301,N,2019-01-22 19:00:00
2019-01-23 00:00:00,87520,N,2019-01-23 19:37:00
2019-01-23 00:00:00,372301,N,2019-01-21 15:05:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:39:00
2019-01-23 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-24 15:38:00
2019-01-23 00:00:00,372301,N,2019-01-19 19:01:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:53:00
2019-01-23 00:00:00,372301,N,2019-01-18 11:28:00
2019-01-23 00:00:00,372301,N,
2019-01-23 00:00:00,372301,S,2019-01-24 15:46:00
2019-01-23 00:00:00,372301,S,2019-01-30 10:17:00
2019-01-23 00:00:00,87520,S,2019-01-25 17:18:00
2019-01-23 00:00:00,372301,N,2019-01-19 14:09:00
2019-01-23 00:00:00,87520,S,2019-01-23 23:02:00
2019-01-23 00:00:00,372301,S,2019-01-24 12:36:00
2019-01-23 00:00:00,372301,S,2019-01-26 11:35:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:49:00
2019-01-23 00:00:00,372301,N,2019-01-22 11:04:00
2019-01-23 00:00:00,87520,S,2019-01-28 19:51:00
2019-01-23 00:00:00,3363,N,2019-01-23 23:31:00
2019-01-23 00:00:00,372301,N,2018-12-11 12:47:00
2019-01-23 00:00:00,372301,S,2019-01-26 14:40:00
2019-01-23 00:00:00,372301,S,2019-01-26 11:40:00
2019-01-23 00:00:00,372301,S,2019-01-26 18:55:00
2019-01-23 00:00:00,3363,S,2019-01-26 22:06:00
2019-01-23 00:00:00,372301,N,2019-01-21 19:00:00
2019-01-23 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:26:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:48:00
2019-01-23 00:00:00,372301,N,2019-01-21 17:13:00
2019-01-23 00:00:00,372301,S,2019-01-24 16:11:00
2019-01-23 00:00:00,87520,S,2019-01-24 20:41:00
2019-01-23 00:00:00,372301,S,2019-01-28 19:00:00
2019-01-23 00:00:00,372301,N,2019-01-23 19:59:00
2019-01-23 00:00:00,372301,N,2019-01-21 15:03:00
2019-01-23 00:00:00,372301,S,2019-01-29 15:59:00
2019-01-23 00:00:00,215,S,2019-01-28 19:12:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:52:00
2019-01-23 00:00:00,372301,S,2019-01-24 17:05:00
2019-01-23 00:00:00,372301,S,2019-01-29 16:13:00
2019-01-23 00:00:00,372301,N,2019-01-19 16:21:00
2019-01-23 00:00:00,372301,S,2019-01-24 11:51:00
2019-01-23 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-23 00:00:00,372301,S,2019-01-26 18:01:00
2019-01-24 00:00:00,372301,N,2019-01-02 19:00:00
2019-01-24 00:00:00,372301,S,2019-01-24 19:00:00
2019-01-24 00:00:00,372301,S,2019-01-24 19:00:00
2019-01-24 00:00:00,87520,S,2019-01-24 16:09:00
2019-01-24 00:00:00,372301,S,2019-01-28 19:57:00
2019-01-24 00:00:00,372301,S,2019-01-26 18:59:00
2019-01-24 00:00:00,372301,N,2019-01-12 12:30:00
2019-01-24 00:00:00,372301,S,2019-01-30 18:01:00
2019-01-24 00:00:00,372301,S,2019-01-24 17:07:00
2019-01-24 00:00:00,87520,S,2019-01-25 14:14:00
2019-01-24 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-24 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-24 00:00:00,372301,S,2019-02-02 20:00:00
2019-01-24 00:00:00,372301,S,2019-02-01 20:00:00
2019-01-24 00:00:00,372301,N,2019-01-23 23:24:00
2019-01-24 00:00:00,372301,S,2019-02-05 20:00:00
2019-01-24 00:00:00,372301,N,2019-01-23 22:25:00
2019-01-24 00:00:00,372301,N,2018-10-16 16:23:00
2019-01-24 00:00:00,3363,S,2019-01-24 11:46:00
2019-01-24 00:00:00,372301,S,2019-01-30 12:00:00
2019-01-24 00:00:00,372301,S,2019-01-24 13:24:00
